epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,1566.92,1.30602,0.89436,0.90053,0.43527,0.32818,0.32939,0.18892,1.33537,0.97,0.89961,0.002278,0.002278,0.002278
158,1575.94,1.3059,0.89645,0.90256,0.42689,0.32951,0.32773,0.19021,1.33242,0.97401,0.89905,0.0022285,0.0022285,0.0022285
159,1585.39,1.30923,0.89072,0.89742,0.43145,0.32998,0.33132,0.19014,1.33425,0.96714,0.90011,0.002179,0.002179,0.002179
160,1594.91,1.30521,0.88479,0.89713,0.43083,0.33036,0.32967,0.18931,1.32975,0.97404,0.8991,0.0021295,0.0021295,0.0021295
161,1604.64,1.31198,0.89978,0.90189,0.42571,0.32634,0.32677,0.18805,1.33229,0.97173,0.89871,0.00208,0.00208,0.00208
162,1614.02,1.32191,0.904,0.89937,0.43549,0.32454,0.32754,0.18924,1.33196,0.96988,0.89952,0.0020305,0.0020305,0.0020305
163,1623.06,1.31369,0.89234,0.90115,0.42953,0.33143,0.32789,0.18976,1.33149,0.97082,0.89968,0.001981,0.001981,0.001981
164,1632.39,1.30757,0.89278,0.8985,0.43867,0.32754,0.32738,0.18753,1.33017,0.97057,0.89826,0.0019315,0.0019315,0.0019315
165,1641.94,1.32167,0.8945,0.9017,0.44145,0.32441,0.32937,0.18972,1.32862,0.96886,0.89866,0.001882,0.001882,0.001882
166,1652.34,1.31282,0.90017,0.90119,0.43373,0.33012,0.33031,0.1908,1.32724,0.9692,0.89887,0.0018325,0.0018325,0.0018325
167,1661.62,1.31368,0.90287,0.90129,0.44739,0.32284,0.33026,0.19057,1.32973,0.97016,0.89907,0.001783,0.001783,0.001783
168,1670.91,1.32774,0.91472,0.90359,0.43174,0.32409,0.32644,0.18877,1.32956,0.96936,0.89786,0.0017335,0.0017335,0.0017335
169,1680.14,1.32617,0.90292,0.9038,0.43767,0.32915,0.33247,0.19097,1.325,0.96717,0.89798,0.001684,0.001684,0.001684
170,1689.27,1.31091,0.89797,0.90026,0.42588,0.33649,0.33081,0.18925,1.32611,0.97112,0.89909,0.0016345,0.0016345,0.0016345
171,1698.53,1.29641,0.88762,0.89611,0.42949,0.33304,0.32838,0.18926,1.32957,0.97159,0.89982,0.001585,0.001585,0.001585
172,1707.75,1.28249,0.87643,0.89494,0.44331,0.3252,0.33006,0.19083,1.33031,0.97198,0.89981,0.0015355,0.0015355,0.0015355
173,1716.63,1.32333,0.89707,0.89876,0.44909,0.32762,0.33138,0.19186,1.32567,0.96526,0.89756,0.001486,0.001486,0.001486
174,1726.56,1.30445,0.88395,0.89694,0.43874,0.32435,0.32884,0.19136,1.32569,0.96543,0.89785,0.0014365,0.0014365,0.0014365
175,1735.67,1.28889,0.87792,0.9008,0.44209,0.33169,0.33254,0.19159,1.32747,0.96427,0.89903,0.001387,0.001387,0.001387
176,1745.08,1.29241,0.88035,0.89542,0.4392,0.3282,0.32988,0.19066,1.32596,0.96688,0.89823,0.0013375,0.0013375,0.0013375
177,1754.66,1.30104,0.88441,0.90053,0.44984,0.31926,0.32766,0.18927,1.32706,0.9723,0.89836,0.001288,0.001288,0.001288
178,1764.19,1.30626,0.88609,0.90018,0.43137,0.33153,0.33074,0.18982,1.32922,0.96958,0.89858,0.0012385,0.0012385,0.0012385
179,1772.95,1.29631,0.88426,0.8977,0.4388,0.32665,0.32832,0.18915,1.32552,0.97228,0.89768,0.001189,0.001189,0.001189
